Date,US Dollar Index,PHLX Euro,PHLX Australian Dollar,PHLX Canadian Dollar,PHLX Swiss Franc,PHLX British Pound,PHLX Yen
2019-04-18,97.47,112.31,71.5,74.73,98.48,129.88,89.31
2019-04-19,97.38,,,,,,
2019-04-22,97.29,112.56,71.35,74.91,98.45,129.8,89.33
2019-04-23,97.64,112.24,71.01,74.45,97.99,129.38,89.39
2019-04-24,98.17,111.53,70.15,74.12,98.02,129.03,89.19
2019-04-25,98.2,111.33,70.15,74.16,98.02,128.95,89.59
2019-04-26,98.01,111.57,70.42,74.26,98.08,129.17,89.61
2019-04-29,97.86,111.86,70.56,74.32,98.08,129.33,89.56
2019-04-30,97.48,112.17,70.5,74.66,98.11,130.36,89.75
2019-05-01,97.69,111.96,70.14,74.42,98.22,130.49,89.76
2019-05-02,97.83,111.73,69.99,74.22,98.12,130.33,89.68
2019-05-03,97.52,111.85,70.22,74.48,98.37,131.73,89.88
2019-05-06,97.52,111.98,69.86,74.31,98.25,130.93,90.37
2019-05-07,97.63,111.92,70.12,74.23,98.13,130.75,90.72
2019-05-08,97.62,111.93,69.89,74.2,98.02,130.04,90.83
2019-05-09,97.37,112.16,69.9,74.25,98.58,130.12,91.11
2019-05-10,97.33,112.32,70.02,74.51,98.83,129.96,91.19
2019-05-13,97.32,112.22,69.43,74.19,99.38,129.62,91.52
2019-05-14,97.53,112.07,69.43,74.28,99.15,129.09,91.23
2019-05-15,97.57,112.04,69.3,74.37,99.16,128.44,91.27
2019-05-16,97.86,111.74,68.91,74.27,99.05,127.97,91.03
2019-05-17,98.0,111.65,68.64,74.26,98.95,127.18,90.9
2019-05-20,97.93,111.7,69.1,74.46,99.16,127.27,90.85
2019-05-21,98.06,111.62,68.85,74.6,98.9,127.08,90.5
2019-05-22,98.04,111.52,68.8,74.42,99.09,126.62,90.64
2019-05-23,97.86,111.83,68.99,74.21,99.68,126.62,91.23
2019-05-24,97.61,112.02,69.24,74.42,99.74,127.14,91.48
2019-05-27,97.61,,,,,,
2019-05-28,97.95,111.64,69.26,74.14,99.27,126.55,91.44
2019-05-29,98.14,111.36,69.17,73.98,99.25,126.35,91.27
2019-05-30,98.14,111.31,69.1,74.03,99.23,126.05,91.26
2019-05-31,97.75,111.81,69.4,73.94,99.96,126.38,92.26
2019-06-03,97.14,112.43,69.77,74.4,100.77,126.64,92.54
2019-06-04,97.07,112.54,69.92,74.65,100.79,126.99,92.47
2019-06-05,97.32,112.23,69.7,74.5,100.56,126.88,92.21
2019-06-06,97.04,112.77,69.76,74.83,100.88,126.94,92.28
2019-06-07,96.54,113.39,70.0,75.33,101.27,127.4,92.43
2019-06-10,96.76,113.14,69.61,75.35,101.06,126.86,92.22
2019-06-11,96.69,113.28,69.61,75.27,100.75,127.2,92.14
2019-06-12,97.0,112.89,69.3,74.96,100.49,126.89,92.17
2019-06-13,97.01,112.77,69.15,75.03,100.62,126.76,92.27
2019-06-14,97.57,112.59,68.73,74.46,100.12,125.93,92.12
2019-06-17,97.56,112.2,68.52,74.56,100.1,125.36,92.12
2019-06-18,97.64,111.95,68.77,74.74,100.0,125.57,92.2
2019-06-19,97.12,112.28,68.83,75.26,100.59,126.42,92.54
2019-06-20,96.63,112.93,69.24,75.79,101.87,127.03,93.22
2019-06-21,96.22,113.81,69.24,75.57,102.55,127.32,93.19
2019-06-24,95.98,113.99,69.63,75.86,102.89,127.35,93.21
2019-06-25,96.14,113.68,69.59,75.95,102.52,126.91,93.3
2019-06-26,96.21,113.7,69.86,76.2,102.27,126.9,92.81
2019-06-27,96.19,113.69,70.07,76.34,102.4,126.69,92.76
2019-06-28,96.13,113.78,70.23,76.29,102.42,126.95,92.68
2019-07-01,96.84,112.87,69.67,76.12,101.27,126.04,92.21
2019-07-02,96.73,112.89,69.92,76.29,101.39,125.94,92.66
2019-07-03,96.77,112.77,70.36,76.51,101.31,125.76,92.71
2019-07-04,96.77,,,,,,
2019-07-05,97.29,112.35,69.94,76.43,100.84,125.24,92.2
2019-07-08,97.38,112.17,69.73,76.38,100.63,125.18,91.98
2019-07-09,97.49,112.08,69.28,76.15,100.66,124.61,91.86
2019-07-10,97.1,112.55,69.6,76.44,101.11,125.06,92.23
2019-07-11,97.05,112.55,69.75,76.5,101.01,125.29,92.18
2019-07-12,96.81,112.79,70.21,76.64,101.61,125.72,92.78
2019-07-15,96.93,112.6,70.39,76.64,101.57,125.17,92.68
2019-07-16,97.39,112.12,70.12,76.42,101.26,124.12,92.39
2019-07-17,97.22,112.27,70.1,76.63,101.28,124.31,92.64
2019-07-18,96.79,112.76,70.75,76.74,101.9,125.47,93.2
2019-07-19,97.15,112.18,70.42,76.51,101.84,125.01,92.84
2019-07-22,97.26,112.09,70.35,76.22,101.84,124.74,92.71
2019-07-23,97.7,111.51,70.05,76.11,101.51,124.4,92.41
2019-07-24,97.73,111.4,69.77,76.09,101.55,124.85,92.47
2019-07-25,97.82,111.47,69.53,75.98,100.93,124.55,92.04
2019-07-26,98.01,111.36,69.1,75.86,100.65,123.81,92.19
2019-07-29,98.04,111.47,69.03,75.97,100.88,122.17,91.93
2019-07-30,98.05,111.56,68.74,76.01,100.98,121.51,92.07
2019-07-31,98.52,110.76,68.45,75.82,100.59,121.53,91.95
2019-08-01,98.37,110.85,68.02,75.67,100.98,121.35,93.21
2019-08-02,98.07,111.17,68.03,75.61,101.8,121.58,93.82
2019-08-05,97.52,112.0,67.58,75.7,102.76,121.46,94.38
2019-08-06,97.63,112.05,67.64,75.31,102.36,121.69,93.96
2019-08-07,97.54,112.03,67.6,75.15,102.55,121.43,94.11
2019-08-08,97.62,111.88,67.85,75.53,102.48,121.34,94.53
2019-08-09,97.49,112.56,67.87,75.53,102.91,120.37,94.79
2019-08-12,97.38,112.15,67.53,75.53,103.19,120.78,94.97
2019-08-13,97.81,111.73,67.98,75.62,102.42,120.61,93.68
2019-08-14,97.99,111.39,67.47,75.07,102.74,120.58,94.46
2019-08-15,98.14,111.11,67.76,75.11,102.42,120.87,94.24
2019-08-16,98.14,111.06,67.79,75.34,102.22,121.51,94.01
2019-08-19,98.35,110.8,67.64,75.05,101.88,121.34,93.8
2019-08-20,98.19,111.02,67.78,75.09,102.27,121.7,94.13
2019-08-21,98.3,110.86,67.81,75.25,101.8,121.24,93.82
2019-08-22,98.17,110.83,67.57,75.18,101.67,122.54,93.96
2019-08-23,97.64,111.75,67.57,75.09,102.6,122.78,94.87
2019-08-26,98.08,111.01,67.76,75.45,102.17,122.2,94.26
2019-08-27,98.0,110.91,67.53,75.25,101.92,122.9,94.58
2019-08-28,98.21,110.8,67.35,75.14,101.85,122.11,94.3
2019-08-29,98.51,110.57,67.28,75.22,101.35,121.82,93.9
2019-08-30,98.92,110.03,67.38,74.85,101.02,121.58,94.1
2019-09-02,98.92,,,,,,
2019-09-03,99.0,109.74,67.58,74.97,101.37,120.93,94.4
2019-09-04,98.45,110.32,67.96,75.61,101.95,122.56,94.01
2019-09-05,98.41,110.36,68.16,75.58,101.44,123.33,93.53
2019-09-06,98.39,110.82,68.47,75.9,101.26,122.83,92.99
2019-09-09,98.28,110.49,68.63,75.94,100.81,123.45,93.24
2019-09-10,98.33,110.44,68.62,76.05,100.82,123.55,93.0
2019-09-11,98.64,110.09,68.62,75.79,100.71,123.27,92.76
2019-09-12,98.31,110.66,68.67,75.71,100.95,123.39,92.51
2019-09-13,98.26,110.74,68.79,75.24,100.98,125.02,92.66
2019-09-16,98.61,110.02,68.65,75.5,100.74,124.3,92.47
2019-09-17,98.26,110.73,68.66,75.51,100.7,124.98,92.48
2019-09-18,98.56,110.33,68.31,75.26,100.31,124.76,92.23
2019-09-19,98.27,110.43,67.92,75.4,100.74,125.29,92.6
2019-09-20,98.51,110.07,67.69,75.41,100.91,124.81,92.97
2019-09-23,98.6,109.94,67.76,75.41,101.04,124.32,92.98
2019-09-24,98.34,110.17,68.01,75.52,101.42,124.91,93.43
2019-09-25,99.04,109.45,67.52,75.39,100.83,123.52,92.8
2019-09-26,99.13,109.2,67.5,75.37,100.64,123.25,92.74
2019-09-27,99.11,109.4,67.66,75.49,100.92,122.89,92.66
2019-09-30,99.38,108.99,67.5,75.51,100.22,122.89,92.49
2019-10-01,99.13,109.32,67.04,75.62,100.68,123.0,92.82
2019-10-02,99.02,109.6,67.06,75.05,100.31,122.95,93.3
2019-10-03,98.86,109.68,67.42,74.97,100.12,123.33,93.54
2019-10-04,98.81,109.79,67.69,75.1,100.42,123.34,93.51
2019-10-07,98.97,109.72,67.33,75.13,100.53,122.93,93.22
2019-10-08,99.13,109.54,67.3,75.04,100.73,122.22,93.4
2019-10-09,99.12,109.75,67.24,75.0,100.47,122.07,93.05
2019-10-10,98.7,110.05,67.59,75.26,100.34,124.38,92.63
2019-10-11,98.3,110.43,67.87,75.75,100.25,126.5,92.35
2019-10-14,98.45,110.25,67.73,75.58,100.29,126.31,92.25
2019-10-15,98.29,110.31,67.49,75.78,100.13,127.83,91.86
2019-10-16,98.0,110.72,67.59,75.75,100.53,128.32,91.96
2019-10-17,97.61,111.25,68.24,76.09,101.25,128.88,92.05
2019-10-18,97.28,111.72,68.55,76.18,101.66,129.75,92.23
2019-10-21,97.33,111.5,68.69,76.39,101.45,129.65,92.07
2019-10-22,97.53,111.27,68.53,76.4,101.1,128.74,92.19
2019-10-23,97.49,111.31,68.53,76.5,100.93,129.1,92.02
2019-10-24,97.63,111.05,68.17,76.51,100.78,128.51,92.08
2019-10-25,97.83,110.8,68.26,76.57,100.53,128.27,92.03
2019-10-28,97.76,110.95,68.38,76.6,100.54,128.58,91.78
2019-10-29,97.69,111.13,68.65,76.4,100.62,128.65,91.85
2019-10-30,97.65,111.45,69.01,75.98,101.08,128.96,91.89
2019-10-31,97.35,111.55,68.92,75.97,101.39,129.4,92.55
2019-11-01,97.24,111.66,69.07,76.02,101.37,129.36,92.43
2019-11-04,97.5,111.29,68.83,76.04,101.26,128.84,92.11
2019-11-05,97.98,110.74,68.97,76.07,100.72,128.86,91.62
2019-11-06,97.95,110.69,68.84,75.85,100.81,128.56,91.78
2019-11-07,98.14,110.5,68.96,75.9,100.5,128.17,91.48
2019-11-08,98.35,110.19,68.58,75.75,100.3,127.75,91.55
2019-11-11,98.2,110.33,68.51,75.58,100.67,128.53,91.71
2019-11-12,98.31,110.1,68.38,75.56,100.72,128.5,91.75
2019-11-13,98.37,110.08,68.39,75.46,101.1,128.49,91.92
2019-11-14,98.16,110.24,67.86,75.49,101.22,128.82,92.25
2019-11-15,98.0,110.55,68.19,75.63,101.05,129.04,91.87
2019-11-18,97.79,110.73,68.08,75.72,101.07,129.54,92.01
2019-11-19,97.86,110.79,68.25,75.38,100.94,129.28,92.12
2019-11-20,97.93,110.74,67.99,75.16,100.95,129.23,92.13
2019-11-21,97.99,110.61,67.87,75.29,100.68,129.1,92.06
2019-11-22,98.27,110.15,67.85,75.18,100.26,128.33,92.06
2019-11-25,98.32,110.12,67.8,75.19,100.35,128.99,91.8
2019-11-26,98.25,110.24,67.88,75.29,100.28,128.65,91.72
2019-11-27,98.37,110.03,67.76,75.3,100.07,129.29,91.3
2019-11-28,98.37,,,,,,
2019-11-29,98.27,110.17,67.64,75.28,99.99,129.33,91.35
2019-12-02,97.86,110.83,68.21,75.14,100.86,129.42,91.76
2019-12-03,97.74,110.85,68.48,75.21,101.34,129.98,92.06
2019-12-04,97.65,110.81,68.49,75.75,101.17,131.05,91.86
2019-12-05,97.41,111.04,68.32,75.87,101.29,131.62,91.95
2019-12-06,97.7,110.59,68.39,75.46,100.96,131.29,92.09
2019-12-09,97.64,110.64,68.25,75.55,101.22,131.38,92.09
2019-12-10,97.41,110.93,68.1,75.58,101.61,131.26,91.94
2019-12-11,97.08,111.33,68.76,75.91,101.78,132.0,92.12
2019-12-12,97.4,111.68,69.34,75.91,101.47,134.74,91.3
2019-12-13,97.17,111.59,68.76,75.94,101.55,133.27,91.44
2019-12-16,97.02,111.47,68.84,75.99,101.77,133.34,91.28
2019-12-17,97.22,111.53,68.51,76.0,102.02,131.23,91.33
2019-12-18,97.4,111.15,68.53,76.23,101.97,130.75,91.26
2019-12-19,97.38,111.24,68.85,76.19,102.21,130.09,91.45
2019-12-20,97.69,110.78,68.99,75.98,101.76,130.0,91.46
2019-12-23,97.66,110.9,69.24,76.05,101.87,129.4,91.41
2019-12-24,97.65,110.85,69.23,75.95,102.0,129.59,91.42
2019-12-25,97.65,,,,,,
2019-12-26,97.53,110.98,69.44,76.25,101.92,129.99,91.26
2019-12-27,96.92,111.75,69.84,76.45,102.55,130.81,91.35
2019-12-30,96.74,112.05,69.95,76.51,103.21,131.12,91.84
2019-12-31,96.39,112.13,70.15,76.82,103.44,132.59,92.02
2020-01-01,96.39,,,,,,
2020-01-02,96.85,111.71,69.91,77.01,103.21,131.43,92.12
2020-01-03,96.84,111.59,69.52,76.94,102.83,130.83,92.52
2020-01-06,96.67,111.95,69.39,77.14,103.29,131.71,92.29
2020-01-07,97.0,111.51,68.7,76.9,103.05,131.2,92.18
2020-01-08,97.3,111.07,68.67,76.7,102.72,130.99,91.67
2020-01-09,97.45,111.06,68.56,76.6,102.77,130.66,91.31
2020-01-10,97.36,111.15,69.01,76.62,102.81,130.64,91.38
2020-01-13,97.34,111.39,69.04,76.59,103.05,129.92,90.97
2020-01-14,97.37,111.28,69.03,76.56,103.37,130.2,90.91
2020-01-15,97.23,111.53,69.04,76.65,103.72,130.55,91.02
2020-01-16,97.32,111.38,68.98,76.68,103.63,130.74,90.76
2020-01-17,97.64,110.85,68.74,76.55,103.37,130.16,90.78
2020-01-20,97.61,,,,,,
2020-01-21,97.53,110.85,68.46,76.49,103.2,130.48,91.02
2020-01-22,97.53,110.95,68.45,76.14,103.33,131.38,91.02
2020-01-23,97.69,110.57,68.45,76.18,103.16,131.22,91.34
2020-01-24,97.85,110.25,68.27,76.07,102.96,130.78,91.48
2020-01-27,97.96,110.21,67.6,75.81,103.15,130.57,91.84
2020-01-28,98.02,110.21,67.6,75.99,102.8,130.29,91.62
2020-01-29,97.99,110.12,67.53,75.81,102.74,130.09,91.69
2020-01-30,97.87,110.34,67.18,75.73,103.12,130.92,91.79
2020-01-31,97.39,110.97,66.88,75.55,103.8,132.06,92.3
2020-02-03,97.8,110.59,66.92,75.23,103.54,129.92,92.02
2020-02-04,97.96,110.45,67.39,75.32,103.14,130.31,91.31
2020-02-05,98.3,109.99,67.47,75.28,102.72,129.99,91.07
2020-02-06,98.5,109.79,67.31,75.27,102.57,129.27,90.89
2020-02-07,98.68,109.46,66.74,75.15,102.25,128.93,91.1
2020-02-10,98.83,109.14,66.87,75.08,102.32,129.15,91.11
2020-02-11,98.72,109.19,67.14,75.24,102.49,129.56,91.08
2020-02-12,99.05,108.75,67.38,75.45,102.25,129.6,90.84
2020-02-13,99.07,108.4,67.18,75.38,102.11,130.48,91.07
2020-02-14,99.12,108.26,67.13,75.46,101.81,130.46,91.11
2020-02-17,99.0,,,,,,
2020-02-18,99.44,107.95,66.86,75.43,101.72,129.99,91.01
2020-02-19,99.7,108.08,66.78,75.62,101.66,129.22,89.81
2020-02-20,99.86,107.85,66.16,75.43,101.61,128.85,89.23
2020-02-21,99.26,108.42,66.28,75.63,102.22,129.59,89.64
2020-02-24,99.36,108.54,66.02,75.25,102.14,129.28,90.35
2020-02-25,98.97,108.83,66.02,75.29,102.44,130.02,90.77
2020-02-26,99.0,108.83,65.45,75.03,102.39,129.05,90.58
2020-02-27,98.51,110.04,65.64,74.7,103.31,128.82,91.33
2020-02-28,98.13,110.28,65.08,74.58,103.66,128.21,92.5
2020-03-02,97.36,111.35,65.32,75.01,104.22,127.48,92.3
2020-03-03,97.15,111.69,65.81,74.73,104.55,128.1,93.35
2020-03-04,97.34,111.32,66.25,74.7,104.49,128.71,93.0
2020-03-05,96.82,112.37,66.13,74.59,105.73,129.55,94.21
2020-03-06,95.95,113.09,66.52,74.5,106.76,130.48,94.89
2020-03-09,94.89,114.45,65.86,72.98,108.14,131.14,97.75
2020-03-10,96.41,112.86,65.03,72.9,106.47,128.94,94.76
2020-03-11,96.51,112.61,64.86,72.58,106.52,128.2,95.8
2020-03-12,97.47,111.9,62.44,71.81,105.94,125.84,95.49
2020-03-13,98.75,111.25,61.82,72.46,105.11,122.69,92.43
2020-03-16,98.07,111.77,61.13,71.34,105.58,122.54,94.4
2020-03-17,99.58,110.05,60.17,70.43,104.03,120.6,92.86
2020-03-18,101.16,109.15,57.64,69.05,103.32,115.55,92.65
2020-03-19,102.99,106.72,57.43,68.96,101.3,114.58,90.28
2020-03-20,102.82,107.5,57.99,69.61,101.3,116.61,90.07
2020-03-23,102.49,107.25,58.3,68.91,101.68,115.36,89.96
2020-03-24,102.04,107.86,59.59,69.14,101.79,117.53,89.79
2020-03-25,101.05,108.75,59.55,70.42,102.4,118.88,89.92
2020-03-26,99.35,110.25,60.54,71.31,103.78,121.82,91.23
2020-03-27,98.36,111.53,61.67,71.38,105.12,124.55,92.65
2020-03-30,99.18,110.41,61.68,70.64,104.37,124.04,92.77
2020-03-31,99.05,110.24,61.48,71.09,103.91,124.29,92.96
2020-04-01,99.67,109.69,60.66,70.45,103.58,123.95,93.35
2020-04-02,100.18,108.59,60.56,70.73,102.75,124.04,92.73
2020-04-03,100.58,108.1,59.96,70.58,102.42,122.63,92.22
2020-04-06,100.68,107.95,60.89,70.86,102.24,122.32,91.55
2020-04-07,99.9,108.95,61.72,71.46,103.17,123.34,91.94
2020-04-08,100.12,108.58,62.29,71.33,102.9,123.82,91.87
2020-04-09,99.52,109.32,63.38,71.55,103.48,124.66,92.19
2020-04-10,99.52,,,,,,
2020-04-13,99.35,109.14,63.84,71.98,103.4,125.06,92.8
2020-04-14,98.89,109.87,64.41,72.01,104.18,126.22,93.3
2020-04-15,99.46,109.08,63.17,70.86,103.65,125.25,93.07
2020-04-16,100.03,108.39,63.24,70.99,103.06,124.56,92.68
2020-04-17,99.78,108.79,63.64,71.41,103.42,125.1,93.0
2020-04-20,99.96,108.64,63.36,70.73,103.35,124.37,92.93
2020-04-21,100.26,108.59,62.82,70.39,103.16,122.95,92.82
2020-04-22,100.39,108.21,63.19,70.6,102.93,123.35,92.79
2020-04-23,100.43,107.79,63.71,71.05,102.49,123.5,92.92
2020-04-24,100.38,108.21,63.87,70.93,102.8,123.69,93.01
2020-04-27,100.04,108.26,64.65,71.28,102.55,124.25,93.23
2020-04-28,99.86,108.2,64.91,71.45,102.54,124.24,93.58
2020-04-29,99.57,108.77,65.58,72.04,102.71,124.7,93.76
2020-04-30,99.02,109.55,65.09,71.73,103.58,125.95,93.3
2020-05-01,99.08,110.11,64.2,70.82,104.01,125.04,93.53
2020-05-04,99.48,109.05,64.28,70.99,103.6,124.41,93.68
2020-05-05,99.71,108.4,64.37,71.18,102.79,124.41,93.83
2020-05-06,100.09,107.98,64.07,70.66,102.57,123.4,94.3
2020-05-07,99.89,108.33,64.98,71.53,102.76,123.56,94.07
2020-05-08,99.73,108.76,65.34,71.75,102.98,124.06,93.74
2020-05-11,100.24,108.07,64.86,71.33,102.78,123.32,92.9
2020-05-12,99.93,108.49,64.72,71.04,103.15,122.63,93.34
2020-05-13,100.24,108.18,64.56,70.91,102.88,122.36,93.44
2020-05-14,100.47,108.06,64.6,71.18,102.77,122.25,93.23
2020-05-15,100.4,108.2,64.15,70.87,102.92,121.06,93.43
2020-05-18,99.67,109.2,65.24,71.72,102.95,121.98,93.17
2020-05-19,99.37,109.23,65.31,71.72,102.95,122.45,92.88
2020-05-20,99.12,109.81,65.98,71.93,103.62,122.36,92.99
2020-05-21,99.37,109.48,65.63,71.68,103.04,122.26,92.9
2020-05-22,99.86,109.02,65.36,71.46,102.95,121.73,92.9
2020-05-25,99.86,,,,,,
2020-05-26,98.91,109.81,66.5,72.59,103.57,123.33,92.95
2020-05-27,99.06,110.07,66.21,72.73,103.26,122.59,92.83
2020-05-28,98.38,110.72,66.36,72.62,103.71,123.17,92.91
2020-05-29,98.34,111.0,66.67,72.61,103.99,123.44,92.75
2020-06-01,97.83,111.36,68.06,73.67,104.08,124.96,92.93
2020-06-02,97.67,111.71,68.96,73.97,103.94,125.51,92.02
2020-06-03,97.28,112.34,69.18,74.1,104.02,125.76,91.83
2020-06-04,96.68,113.37,69.42,74.08,104.68,126.03,91.62
2020-06-05,96.94,112.84,69.68,74.44,103.92,126.66,91.22
2020-06-08,96.62,112.92,70.17,74.72,104.43,127.24,92.25
2020-06-09,96.32,113.4,69.57,74.52,105.2,127.27,92.82
2020-06-10,95.96,113.75,69.97,74.58,105.9,127.46,93.36
2020-06-11,96.73,112.99,68.52,73.37,105.91,125.99,93.6
2020-06-12,97.32,112.57,68.64,73.59,105.04,125.45,93.15
2020-06-15,96.71,113.23,69.18,73.68,105.36,125.99,93.12
2020-06-16,96.96,112.65,68.82,73.85,105.15,125.71,93.18
2020-06-17,97.16,112.46,68.81,73.73,105.41,125.52,93.49
2020-06-18,97.42,112.06,68.5,73.53,105.14,124.2,93.45
2020-06-19,97.62,111.79,68.34,73.49,105.0,123.5,93.58
2020-06-22,97.04,112.63,69.12,73.96,105.56,124.68,93.54
2020-06-23,96.65,113.1,69.28,73.78,105.85,125.14,93.89
2020-06-24,97.15,112.58,68.72,73.34,105.52,124.25,93.41
2020-06-25,97.43,112.17,68.89,73.3,105.44,124.21,93.27
2020-06-26,97.43,112.2,68.64,73.06,105.47,123.4,93.28
2020-06-29,97.54,112.39,68.65,73.19,105.08,122.97,92.97
2020-06-30,97.39,112.35,69.04,73.65,105.59,123.93,92.62
2020-07-01,97.2,112.51,69.16,73.61,105.71,124.78,93.05
2020-07-02,97.32,112.41,69.2,73.7,105.79,124.66,92.99
2020-07-03,97.17,,,,,,
2020-07-06,96.72,113.1,69.76,73.86,106.14,124.89,93.14
2020-07-07,96.88,112.74,69.49,73.5,106.11,125.48,92.96
2020-07-08,96.43,113.33,69.82,73.99,106.53,126.13,93.2
2020-07-09,96.7,112.85,69.65,73.62,106.3,126.06,93.26
2020-07-10,96.65,113.01,69.48,73.56,106.25,126.31,93.52
2020-07-13,96.46,113.47,69.41,73.49,106.18,125.6,93.21
2020-07-14,96.26,113.98,69.77,73.45,106.38,125.58,93.25
2020-07-15,96.08,114.11,70.08,73.8,105.84,125.86,93.51
2020-07-16,96.35,113.82,69.72,73.69,105.72,125.56,93.19
2020-07-17,95.94,114.28,69.95,73.63,106.54,125.69,93.42
2020-07-20,95.83,114.45,70.16,73.89,106.43,126.59,93.23
2020-07-21,95.12,115.29,71.33,74.33,107.18,127.32,93.63
2020-07-22,94.99,115.7,71.39,74.54,107.59,127.34,93.31
2020-07-23,94.69,115.96,70.95,74.6,108.06,127.37,93.58
2020-07-24,94.43,116.57,71.06,74.53,108.62,127.92,94.36
2020-07-27,93.67,117.5,71.48,74.86,108.7,128.88,94.87
2020-07-28,93.7,117.18,71.55,74.76,108.92,129.3,95.14
2020-07-29,93.45,117.86,71.89,74.96,109.61,129.93,95.28
2020-07-30,93.02,118.47,71.92,74.47,110.03,130.94,95.46
2020-07-31,93.35,117.79,71.38,74.56,109.47,130.83,94.49
2020-08-03,93.54,117.65,71.25,74.66,108.97,130.69,94.33
2020-08-04,93.38,118.03,71.63,75.04,109.51,130.67,94.62
2020-08-05,92.87,118.65,71.92,75.38,110.11,131.21,94.71
2020-08-06,92.79,118.73,72.35,75.13,109.96,131.42,94.83
2020-08-07,93.43,117.89,71.56,74.72,109.58,130.52,94.42
2020-08-10,93.58,117.42,71.48,74.87,109.23,130.71,94.4
2020-08-11,93.63,117.42,71.44,75.19,109.06,130.55,93.88
2020-08-12,93.44,117.88,71.6,75.46,109.69,130.36,93.58
2020-08-13,93.33,118.16,71.51,75.66,109.9,130.67,93.52
2020-08-14,93.1,118.44,71.73,75.43,110.01,130.88,93.87
2020-08-17,92.85,118.72,72.17,75.69,110.36,131.08,94.3
2020-08-18,92.27,119.34,72.43,75.93,110.71,132.42,94.84
2020-08-19,92.89,118.41,71.82,75.66,109.27,130.99,94.22
2020-08-20,92.79,118.63,71.93,75.86,110.18,132.17,94.53
2020-08-21,93.25,117.99,71.6,75.89,109.7,130.9,94.52
2020-08-24,93.3,117.91,71.63,75.71,109.63,130.65,94.35
2020-08-25,93.02,118.38,71.95,75.92,110.15,131.53,94.01
2020-08-26,93.01,118.32,72.3,76.05,110.13,132.08,94.34
2020-08-27,93.0,118.19,72.6,76.18,110.05,132.05,93.85
2020-08-28,92.37,119.06,73.66,76.34,110.6,133.52,94.91
2020-08-31,92.14,119.37,73.78,76.66,110.67,133.67,94.41
2020-09-01,92.34,119.18,73.74,76.55,110.01,133.91,94.37
2020-09-02,92.85,118.56,73.36,76.63,109.77,133.55,94.21
2020-09-03,92.74,118.54,72.74,76.18,110.0,132.75,94.19
2020-09-04,92.72,118.41,72.84,76.55,109.54,132.8,94.13
2020-09-07,92.72,,,,,,
2020-09-08,93.44,117.8,72.16,75.57,108.95,129.89,94.31
2020-09-09,93.25,118.02,72.8,76.03,109.55,129.95,94.18
2020-09-10,93.34,118.16,72.57,75.81,109.8,128.03,94.21
2020-09-11,93.33,118.45,72.84,75.88,110.0,127.95,94.19
2020-09-14,93.05,118.66,72.88,75.88,110.06,128.46,94.6
2020-09-15,93.05,118.5,73.05,75.85,110.11,128.9,94.87
2020-09-16,93.21,118.19,73.07,75.88,109.95,129.68,95.3
2020-09-17,92.97,118.47,73.14,75.94,110.06,129.76,95.47
2020-09-18,92.93,118.4,72.92,75.74,109.71,129.21,95.63
2020-09-21,93.66,117.73,72.26,75.12,109.37,128.15,95.51
2020-09-22,93.99,117.08,71.67,75.17,108.75,127.3,95.3
2020-09-23,94.39,116.62,70.74,74.73,108.22,127.24,94.9
2020-09-24,94.35,116.73,70.49,74.87,107.9,127.5,94.87
2020-09-25,94.64,116.33,70.27,74.7,107.64,127.45,94.73
2020-09-28,94.28,116.66,70.72,74.77,108.14,128.4,94.77
2020-09-29,93.89,117.41,71.33,74.66,108.68,128.61,94.64
2020-09-30,93.89,117.24,71.59,75.08,108.55,129.22,94.82
2020-10-01,93.71,117.48,71.87,75.26,108.83,128.95,94.76
2020-10-02,93.84,117.16,71.64,75.12,108.6,129.37,95.07
2020-10-05,93.51,117.83,71.78,75.4,109.23,129.79,94.59
2020-10-06,93.69,117.35,71.06,75.13,108.9,128.77,94.69
2020-10-07,93.63,117.64,71.41,75.4,109.02,129.18,94.37
2020-10-08,93.61,117.61,71.67,75.76,109.02,129.3,94.31
2020-10-09,93.06,118.27,72.42,76.23,109.94,130.46,94.67
2020-10-12,93.07,118.16,72.11,76.26,109.98,130.61,94.97
2020-10-13,93.53,117.47,71.6,76.09,109.32,129.37,94.79
2020-10-14,93.38,117.5,71.63,76.07,109.47,130.13,95.13
2020-10-15,93.86,117.11,70.94,75.65,109.36,129.08,94.85
2020-10-16,93.68,117.17,70.8,75.82,109.32,129.16,94.88
2020-10-19,93.43,117.65,70.67,75.79,109.84,129.43,94.86
2020-10-20,93.07,118.24,70.47,76.09,110.24,129.46,94.8
2020-10-21,92.61,118.6,71.13,76.08,110.48,131.44,95.63
2020-10-22,92.95,118.2,71.16,76.11,110.23,130.8,95.37
2020-10-23,92.77,118.61,71.38,76.18,110.6,130.42,95.46
2020-10-26,93.04,118.12,71.2,75.69,110.18,130.21,95.37
2020-10-27,92.94,117.88,71.19,75.85,109.97,130.4,95.75
2020-10-28,93.4,117.48,70.49,75.06,109.82,129.85,95.87
2020-10-29,93.96,116.74,70.3,75.06,109.24,129.26,95.57
2020-10-30,94.04,116.59,70.3,75.09,109.07,129.42,95.54
2020-11-02,94.13,116.4,70.54,75.63,108.85,129.15,95.43
2020-11-03,93.55,117.24,71.62,76.14,109.57,130.64,95.68
